"timestamp","btc_usd"
"2025-07-17T20:07:13.486764-03:00","119668.20000000001"
"2025-07-17T20:08:13.429127-03:00","119740.40000000001"
"2025-07-17T20:09:14.708221-03:00","119740.40000000001"
"2025-07-17T20:10:13.608386-03:00","119765.70000000001"
"2025-07-17T20:11:13.409898-03:00","119794.3"
"2025-07-17T20:12:13.390942-03:00","119767.40000000001"
"2025-07-17T20:13:13.352199-03:00","119767.70000000001"
"2025-07-17T20:14:13.429523-03:00","119818.40000000001"
"2025-07-17T20:15:13.373244-03:00","119811.0"
"2025-07-17T20:16:13.591686-03:00","119852.40000000001"
"2025-07-17T20:17:13.371254-03:00","119810.5"
"2025-07-17T20:18:14.773925-03:00","119836.6"
"2025-07-17T20:19:13.673012-03:00","119735.70000000001"
"2025-07-17T20:20:13.453726-03:00","119735.70000000001"
"2025-07-17T20:21:13.576562-03:00","119677.90000000001"
"2025-07-17T20:22:13.535913-03:00","119623.8"
"2025-07-17T20:23:13.557654-03:00","119624.0"
"2025-07-17T20:24:13.876705-03:00","119618.40000000001"
"2025-07-17T20:25:13.615373-03:00","119517.20000000001"
"2025-07-17T20:26:13.479784-03:00","119517.20000000001"
"2025-07-17T20:27:15.238084-03:00","119522.5"
"2025-07-17T20:28:13.339470-03:00","119522.5"
"2025-07-17T20:29:13.659008-03:00","119522.1"
"2025-07-17T20:30:13.402391-03:00","119528.3"
"2025-07-17T20:31:13.302389-03:00","119551.90000000001"
"2025-07-17T20:32:13.660628-03:00","119583.8"
"2025-07-17T20:33:13.401777-03:00","119646.8"
"2025-07-17T20:34:13.462372-03:00","119621.6"
"2025-07-17T20:35:13.601983-03:00","119630.6"
"2025-07-17T20:36:14.542951-03:00","119613.0"
"2025-07-17T20:37:13.604744-03:00","119484.70000000001"
"2025-07-17T20:38:13.524623-03:00","119484.70000000001"
"2025-07-17T20:39:13.327216-03:00","119499.5"
"2025-07-17T20:40:13.925856-03:00","119510.70000000001"
"2025-07-17T20:41:13.585238-03:00","119511.8"
"2025-07-17T20:42:13.665755-03:00","119495.1"
"2025-07-17T20:43:13.528843-03:00","119466.40000000001"
"2025-07-17T20:44:13.569440-03:00","119417.1"
"2025-07-17T20:45:14.969863-03:00","119425.8"
"2025-07-17T20:46:13.730680-03:00","119426.90000000001"
"2025-07-17T20:47:13.411392-03:00","119426.90000000001"
"2025-07-17T20:48:13.309242-03:00","119453.1"
"2025-07-17T20:49:13.489734-03:00","119461.6"
"2025-07-17T20:50:13.372953-03:00","119463.70000000001"
"2025-07-17T20:51:13.333451-03:00","119450.8"
"2025-07-17T20:52:13.392779-03:00","119395.6"
"2025-07-17T20:53:13.394450-03:00","119395.6"
"2025-07-17T20:54:14.814862-03:00","119389.0"
"2025-07-17T20:55:13.633730-03:00","119392.8"
"2025-07-17T20:56:13.376054-03:00","119400.40000000001"
"2025-07-17T20:57:13.455398-03:00","119382.6"
"2025-07-17T20:58:13.438413-03:00","119382.6"
"2025-07-17T20:59:13.435707-03:00","119351.40000000001"
"2025-07-17T21:00:13.617146-03:00","119334.70000000001"
"2025-07-17T21:01:13.459630-03:00","119325.70000000001"
"2025-07-17T21:02:14.500572-03:00","119324.40000000001"
"2025-07-17T21:03:14.878234-03:00","119302.90000000001"
"2025-07-17T21:04:13.839482-03:00","119302.90000000001"
"2025-07-17T21:05:13.661299-03:00","119310.8"
"2025-07-17T21:06:13.540560-03:00","119399.1"
"2025-07-17T21:07:13.481407-03:00","119401.5"
"2025-07-17T21:08:13.602925-03:00","119381.70000000001"
"2025-07-17T21:09:13.602562-03:00","119348.40000000001"
"2025-07-17T21:10:13.362787-03:00","119306.1"
"2025-07-17T21:11:13.362666-03:00","119304.20000000001"
"2025-07-17T21:12:13.785168-03:00","119304.20000000001"
"2025-07-17T21:13:13.464769-03:00","119305.6"
"2025-07-17T21:14:13.625028-03:00","119273.70000000001"
"2025-07-17T21:15:13.364534-03:00","119237.3"
"2025-07-17T21:16:13.405257-03:00","119218.40000000001"
"2025-07-17T21:17:13.768333-03:00","119232.40000000001"
"2025-07-17T21:18:13.447448-03:00","119203.0"
"2025-07-17T21:19:13.508963-03:00","119197.1"
"2025-07-17T21:20:14.687945-03:00","119176.3"
